com.samsung.shealth.activity.goal,6305105,1
update_time,create_time,value,time_offset,deviceuuid,pkg_name,set_time,datauuid
2020-07-09 03:02:19.377,2020-07-09 03:02:19.377,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1594263739377,fcde8d6b-c5ec-4ac7-bf61-4d6d30a68346,
2020-07-09 03:03:11.116,2020-07-09 03:03:11.116,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1594263791115,2b014af3-905c-4d73-9958-a1f1da137036,
2020-07-09 03:07:26.695,2020-07-09 03:07:26.695,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1594264046694,3749291c-3f1a-477d-a09a-d7badd6fe0f9,
2020-07-09 21:11:59.452,2020-07-09 21:11:59.452,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1594329119450,2bf127b4-c209-49a3-8151-988e15c8990b,
2020-07-09 21:12:34.607,2020-07-09 21:12:34.607,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1594329154606,a6634e53-183d-42e7-a1ac-f999af35930d,
2020-07-09 21:13:26.000,2020-07-09 21:13:26.000,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1594329205999,90c08c20-6b48-4c85-9b4c-1080a8eec636,
2020-07-10 11:36:39.770,2020-07-10 11:36:39.770,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1594380999767,c223ce0c-ed97-4df5-9e96-4b27ed212f9d,
2020-07-10 11:36:42.949,2020-07-10 11:36:42.949,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1594381002948,d7b0c457-3358-4f53-975d-b0c72af4079f,
2020-07-10 11:42:22.963,2020-07-10 11:42:22.963,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1594381342962,29efe704-8f0f-458b-99b9-725f169ca00e,
2020-07-10 11:42:26.373,2020-07-10 11:42:26.373,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1594381346372,72b280f1-03dc-47f4-8727-6db1a31f0b46,
2020-07-10 11:44:05.291,2020-07-10 11:44:05.291,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1594381445290,47c91ea4-3c66-425c-a759-cf6783c339a0,
2020-07-13 01:19:14.425,2020-07-13 01:19:14.425,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1594603154419,247753a7-bce1-4e84-a764-7dbfcf99d652,
2020-07-14 08:03:29.694,2020-07-14 08:03:29.694,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1594713809682,4108fbbb-15a9-4394-a742-ffa32e2dfe2e,
2020-07-15 01:09:38.241,2020-07-15 01:09:38.241,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1594775378233,1feb5b17-54d8-4770-807e-a1c8a3fcd1d5,
2020-07-15 01:09:40.090,2020-07-15 01:09:40.090,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1594775380089,a449c005-4927-41f7-8d54-84aef143418c,
2020-07-15 01:10:08.922,2020-07-15 01:10:08.922,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1594775408920,9ff5d808-fb91-4d91-a06b-2a2c32efa1a9,
2020-07-15 01:10:17.406,2020-07-15 01:10:17.406,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1594775417405,a320c0dc-3443-47ee-90fb-29eb9b9ee90e,
2020-07-15 01:20:01.820,2020-07-15 01:20:01.820,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1594776001818,be85ef4b-fcb9-459a-948c-11530c64ed40,
2020-07-16 16:16:17.990,2020-07-16 16:16:17.990,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1594916177985,c06b74be-992c-4f6b-a2f5-4687668b27c4,
2020-07-20 07:47:50.045,2020-07-20 07:47:50.045,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1595231270044,07ace28a-869e-42fc-9943-6395c94c5b08,
2020-07-22 19:56:36.241,2020-07-22 19:56:36.241,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1595447796239,e7e50371-0107-4591-8664-70a8f1f43d77,
2020-07-22 19:56:44.312,2020-07-22 19:56:44.312,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1595447804311,ecce7f7c-d9e5-4d67-a0e8-6280c9326091,
2020-07-22 20:06:42.290,2020-07-22 20:06:42.290,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1595448402289,ffc7394e-cb9c-4362-8d2a-327e6e6d88c4,
2020-07-22 20:07:04.943,2020-07-22 20:07:04.943,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1595448424941,5a8f6f86-03ce-4b54-9c7c-c7ce033f8397,
2020-07-22 20:07:11.608,2020-07-22 20:07:11.608,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1595448431608,f3e9983a-98a5-46e9-a523-4c133b320f5b,
2020-07-22 20:07:52.483,2020-07-22 20:07:52.483,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1595448472480,c635b440-78dd-4227-b437-1b041cfc8433,
2020-07-22 20:08:12.486,2020-07-22 20:08:12.486,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1595448492485,71407701-2801-4ca9-9bc6-728b500660be,
2020-07-23 14:48:41.543,2020-07-23 14:48:41.543,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1595515721538,d20f9ab8-799b-4cd3-8097-d8bedc8c50a4,
2020-07-25 02:50:26.952,2020-07-25 02:50:26.952,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1595645426951,987a677f-9aca-474f-a9e6-d3fd1ceeb016,
2020-07-25 02:51:24.778,2020-07-25 02:51:24.778,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1595645484776,15f3db15-ee4f-4a86-8cd1-0ec183eb518b,
2020-07-25 02:52:30.938,2020-07-25 02:52:30.938,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1595645550937,6fb201f1-a63c-4f64-ab04-af06ab41d511,
2020-07-25 23:10:57.811,2020-07-25 23:10:57.811,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1595718657810,13782133-bcaf-41c6-b535-f5bd76b95b15,
2020-07-25 23:11:23.740,2020-07-25 23:11:23.740,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1595718683739,48ec7cbd-a6a9-475c-adf6-9138030b7a8f,
2020-07-25 23:12:36.528,2020-07-25 23:12:36.528,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1595718756527,8d399170-b3e3-4d30-951a-510c1a95696f,
2020-07-25 23:13:04.780,2020-07-25 23:13:04.780,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1595718784778,4929fc31-4520-4f98-b109-6dc2eaf6d2eb,
2020-07-25 23:13:37.685,2020-07-25 23:13:37.685,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1595718817683,5d37c4d1-801f-49f5-a052-8fbd48810eb9,
2020-07-28 21:57:35.561,2020-07-28 21:57:35.561,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1595973455558,5cc0e2d2-7eda-4c43-b3af-6b06fb6c1f7b,
2020-07-28 21:58:03.225,2020-07-28 21:58:03.225,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1595973483222,f81c99fb-c64f-450e-b4bb-e7634ee390e0,
2020-07-28 22:03:04.355,2020-07-28 22:03:04.355,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1595973784354,19cf5342-74f6-4186-bebf-03ae14457000,
2020-07-28 22:03:15.454,2020-07-28 22:03:15.454,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1595973795452,5ee235a9-3873-4a58-8040-58e844904a22,
2020-07-28 22:04:36.764,2020-07-28 22:04:36.764,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1595973876763,30e33255-47ae-452a-bcc6-19da33a69984,
2020-07-29 14:36:18.814,2020-07-29 14:36:18.814,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596033378808,d815cc00-c918-41a9-bedf-9377a3e154ca,
2020-07-29 14:38:09.449,2020-07-29 14:38:09.449,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596033489447,32f00170-5347-4419-ae50-ba8d75229056,
2020-07-29 14:39:51.811,2020-07-29 14:39:51.811,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596033591810,9cba3f83-b4e4-4b3b-bfe2-347d60a10915,
2020-07-30 09:17:33.194,2020-07-30 09:17:33.194,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1596100653180,08a75200-ca08-49f7-963f-11bef091b775,
2020-07-31 04:05:44.288,2020-07-31 04:05:44.288,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596168344287,90aa7ee5-41f5-4b73-9053-388ead67e167,
2020-07-31 23:12:05.698,2020-07-31 23:12:05.698,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596237125695,76773177-baf6-48d5-8fd5-c8055667b034,
2020-07-31 23:12:06.109,2020-07-31 23:12:06.109,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596237126107,21d44b80-e35e-4a0f-9e67-a8969d1acc2a,
2020-07-31 23:12:25.411,2020-07-31 23:12:25.411,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596237145410,53ab7ed7-6f29-4676-81c4-635be2dce61b,
2020-07-31 23:13:28.246,2020-07-31 23:13:28.246,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596237208245,58482442-4699-4ea4-8620-31c52c9fe1f1,
2020-07-31 23:15:37.089,2020-07-31 23:15:37.089,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596237337088,2b97199e-8a6b-4e22-8897-4f96b03ed2c9,
2020-07-31 23:15:55.831,2020-07-31 23:15:55.831,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596237355825,3ada4eff-262b-4096-8bdc-686a41e62e5f,
2020-07-31 23:18:26.797,2020-07-31 23:18:26.797,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596237506796,76c85788-e7f0-495b-818b-355c5e8b18d5,
2020-07-31 23:19:55.341,2020-07-31 23:19:55.341,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596237595340,a4693f0c-b790-471d-bdcb-ec38ad1a3dba,
2020-07-31 23:20:34.257,2020-07-31 23:20:34.257,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596237634256,2a6807c7-885e-4abc-a0b8-35215c575a61,
2020-07-31 23:20:58.490,2020-07-31 23:20:58.490,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596237658489,913fcdc7-4518-4d3c-b982-77fc9ff04165,
2020-07-31 23:21:40.123,2020-07-31 23:21:40.123,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596237700122,9161fa12-aa5c-4b09-9c49-b90b843fc288,
2020-08-02 00:36:16.031,2020-08-02 00:36:16.031,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1596328576029,17100bbb-97ab-47a5-97c7-7a32807328e4,
2020-08-02 00:36:23.607,2020-08-02 00:36:23.607,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596328583606,78d41b80-6799-4f10-8cbb-96ce0d4b5c3d,
2020-08-02 00:36:51.709,2020-08-02 00:36:51.709,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1596328611708,67f6aa7d-b349-47ce-8217-58abadd3d5c5,
2020-08-02 00:38:17.223,2020-08-02 00:38:17.223,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596328697221,ce401e17-095b-4926-a6fe-41326f0c3d0b,
2020-08-02 00:38:34.466,2020-08-02 00:38:34.466,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1596328714465,7c3f946b-8d5a-4bdb-97ba-1b4f80f6d17a,
2020-08-02 00:39:08.507,2020-08-02 00:39:08.507,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596328748506,8ff57cfd-ac45-460d-89f8-a029e383c840,
2020-08-02 00:39:19.412,2020-08-02 00:39:19.412,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1596328759411,0996d4f6-e3b8-4f74-a36e-3325acac0346,
2020-08-02 00:39:25.476,2020-08-02 00:39:25.476,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596328765474,5825e480-3823-43c5-a85f-70e464cf211e,
2020-08-02 00:39:32.475,2020-08-02 00:39:32.475,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1596328772474,c22e17ef-fbf3-47ca-82f1-aa174579b751,
2020-08-02 13:49:27.096,2020-08-02 13:49:27.096,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596376167094,9ce173b8-03b4-466c-bab2-d0281f17d591,
2020-08-02 13:49:39.067,2020-08-02 13:49:39.067,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1596376179066,74c9a3c1-1fb3-460e-9b31-4b4a3dd32ec6,
2020-08-02 13:51:38.075,2020-08-02 13:51:38.075,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596376298073,0ce2a893-1659-416e-8208-7dd6590a1704,
2020-08-02 13:51:45.543,2020-08-02 13:51:45.543,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1596376305542,4383208c-f2bb-42f9-bee2-c7da1d7e3b63,
2020-08-02 13:52:09.338,2020-08-02 13:52:09.338,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596376329337,256eb462-595b-4eef-bde4-aa37dea78902,
2020-08-04 05:52:46.950,2020-08-04 05:52:46.950,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596520366939,5a12fbe0-a93b-44c6-8235-d46b558ec956,
2020-08-04 05:52:47.050,2020-08-04 05:52:47.050,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596520367048,72e6ad67-f63d-42e7-9b89-f4ef0f59f1c8,
2020-08-05 04:06:44.778,2020-08-05 04:06:44.778,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1596600404774,9a28b348-8911-4ad2-a6da-75cdd65b6292,
2020-08-06 00:09:35.650,2020-08-06 00:09:35.650,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596672575649,90785f66-9dbf-4b15-89ca-2d61e6fcdef9,
2020-08-06 05:42:36.933,2020-08-06 05:42:36.933,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596692556931,d8778451-06bb-4288-973f-c76053f2c57b,
2020-08-06 05:46:43.960,2020-08-06 05:46:43.960,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596692803958,d37a0c17-ac34-49f5-a6f6-26c275bee4b0,
2020-08-06 05:46:43.996,2020-08-06 05:46:43.996,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596692803996,e0357f5d-4b25-449f-88c1-fd3dec2e348c,
2020-08-06 05:52:40.753,2020-08-06 05:52:40.753,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596693160752,c4f397f1-fca3-4c35-8c05-fb51392ed59a,
2020-08-06 06:00:52.472,2020-08-06 06:00:52.472,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596693652471,840e6dc1-6bc0-4b74-809d-20f4ea50bea0,
2020-08-06 06:01:13.707,2020-08-06 06:01:13.707,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596693673705,c5291667-c342-42d8-a6fb-bf0e07b7954d,
2020-08-06 06:01:24.341,2020-08-06 06:01:24.341,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1596693684339,cc343b3a-b7b1-4469-a718-27ef4fd3613a,
2020-08-06 06:04:11.286,2020-08-06 06:04:11.286,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1596693851286,2b65ee23-de19-4672-8bf8-aedd71a7143e,
2020-08-11 16:11:44.948,2020-08-11 16:11:44.948,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1597162304936,0c5f4981-b2ef-41f5-9c67-c7721197eaf6,
2020-08-15 23:33:07.213,2020-08-15 23:33:07.213,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1597534387199,78e9a48c-d8d8-41d7-9e83-ef134963c496,
2020-08-18 22:22:00.049,2020-08-18 22:22:00.049,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1597789320036,8f6a95e0-b447-4a26-aaed-05218f8dff66,
2020-08-18 22:22:36.374,2020-08-18 22:22:36.374,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1597789356373,cebcd315-5c93-48c2-86ff-f7860bf7a42f,
2020-08-18 22:25:55.898,2020-08-18 22:25:55.898,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1597789555897,6dbc0196-f673-4ebc-9bc4-b30cfa44c6ff,
2020-08-19 07:59:54.573,2020-08-19 07:59:54.573,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1597823994569,bb8562d0-3ef0-4910-a52b-ef2c2043f2dc,
2020-08-19 08:00:53.210,2020-08-19 08:00:53.210,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1597824053209,5daf4dd9-0c4e-43f3-98a1-891a07e6cc64,
2020-08-19 08:03:25.934,2020-08-19 08:03:25.934,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1597824205933,362d432a-2ada-4a3e-9922-a7bc4be39768,
2020-08-19 08:03:32.094,2020-08-19 08:03:32.094,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1597824212093,ad9aa5e6-8f0f-4e53-b105-71628838596c,
2020-08-19 08:04:58.507,2020-08-19 08:04:58.507,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1597824298506,eb310215-d71f-4f1c-909e-7b1fe51e0c2c,
2020-08-19 08:05:13.692,2020-08-19 08:05:13.692,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1597824313691,fecdc3cb-2360-44bd-9389-c77d9c62f519,
2020-08-19 08:05:49.113,2020-08-19 08:05:49.113,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1597824349113,91e46be0-4f94-4fa0-8d68-81590e067947,
2020-08-20 05:47:01.313,2020-08-20 05:47:01.313,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1597902421312,5b1e616f-7259-46e4-adac-d758703fbb54,
2020-08-21 09:39:40.210,2020-08-21 09:39:40.210,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1598002780206,867ba608-fdb5-471f-a722-5a7af7330319,
2020-08-21 09:40:21.562,2020-08-21 09:40:21.562,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1598002821561,c6b206d8-6223-4530-8fe6-c5462eeed8be,
2020-08-21 09:48:40.186,2020-08-21 09:48:40.186,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1598003320184,fdc8e872-0381-4c38-8e25-0eb2c128fe3f,
2020-08-22 03:17:28.638,2020-08-22 03:17:28.638,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1598066248636,bf116ab6-6236-41a5-9160-4b96c95893df,
2020-08-25 02:42:43.235,2020-08-25 02:42:43.235,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1598323363229,ace8d9a3-a335-4420-85da-0178f4df3cbc,
2020-08-28 03:08:45.032,2020-08-28 03:08:45.032,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1598584125029,04f2a656-a211-460d-a107-700ccdd5976e,
2020-09-01 08:25:30.076,2020-09-01 08:25:30.076,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1598948730074,01d95ea5-3fe5-4be2-b920-e361444d32c3,
2020-09-01 08:25:48.046,2020-09-01 08:25:48.046,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1598948748044,a99d69fc-1f96-48eb-97fe-29e66cb799b8,
2020-09-01 08:28:59.320,2020-09-01 08:28:59.320,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1598948939316,b5db9fad-d2fb-4d14-8420-0fce828908ea,
2020-09-03 04:39:29.343,2020-09-03 04:39:29.343,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1599107969339,45d2357d-69ae-4b1e-9538-48f2a02867c9,
2020-09-03 10:55:22.792,2020-09-03 10:55:22.792,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1599130522790,92e00f04-3281-47f8-af68-52320da7d6df,
2020-09-03 11:10:15.385,2020-09-03 11:10:15.385,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1599131415381,99e3ea5f-6d03-4e8a-943f-28399874cd61,
2020-09-03 11:10:37.260,2020-09-03 11:10:37.260,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1599131437258,6db50bc3-8386-4ec7-a1b4-79b8d2a6e416,
2020-09-04 22:32:35.712,2020-09-04 22:32:35.712,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1599258755709,0680ee62-3541-4d34-896a-7022e651fbcb,
2020-09-05 02:36:25.088,2020-09-05 02:36:25.088,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1599273385085,7a61ba5e-f205-4a40-b4d5-bbb0b6be38ce,
2020-09-05 02:37:55.360,2020-09-05 02:37:55.360,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1599273475359,0b9c9336-251f-44a0-8d68-70c91843595f,
2020-09-05 02:44:02.718,2020-09-05 02:44:02.718,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1599273842715,2437c9fe-59c1-4df4-b0e7-8ac964c1e0ec,
2020-09-05 02:48:29.551,2020-09-05 02:48:29.551,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1599274109549,71e3fc79-0c55-4821-9903-82a333bbfd08,
2020-09-05 02:56:08.672,2020-09-05 02:56:08.672,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1599274568670,1006c3df-aad0-49a5-9793-fa22cf036354,
2020-09-07 19:51:21.596,2020-09-07 19:51:21.596,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1599508281588,1f219005-c861-4e2f-b8d6-d22a4fc7731d,
2020-09-07 19:55:31.053,2020-09-07 19:55:31.053,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1599508531052,78572937-6725-4974-b4e5-e38167722552,
2020-09-07 19:56:34.057,2020-09-07 19:56:34.057,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1599508594056,1219bf6a-e3ba-411e-b548-ca17f2448d00,
2020-09-07 19:58:15.444,2020-09-07 19:58:15.444,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1599508695442,b576fe3f-9fef-4b3d-878a-e209864fe932,
2020-09-07 19:58:19.952,2020-09-07 19:58:19.952,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1599508699951,4dcd1af7-4aed-4f21-a7de-07fe6dfa4581,
2020-09-07 19:58:31.748,2020-09-07 19:58:31.748,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1599508711747,fed85dcd-15f8-4afa-a17a-b85f028ba19e,
2020-09-07 19:58:49.901,2020-09-07 19:58:49.901,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1599508729899,d324fc9a-af55-434e-8ab2-29f83f88f59a,
2020-09-07 19:59:08.469,2020-09-07 19:59:08.469,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1599508748468,82e5ebfd-5b6f-40ec-b71f-d575848e2863,
2020-09-07 19:59:58.935,2020-09-07 19:59:58.935,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1599508798934,b0b1ca0c-fdd5-4df4-8dbf-3b8c60c5d5b3,
2020-09-07 20:00:18.975,2020-09-07 20:00:18.975,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1599508818973,a158f719-0e34-43f7-ae05-d69d18ade829,
2020-09-07 20:30:52.204,2020-09-07 20:30:52.204,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1599510652192,4fb9b585-9c4b-4b3d-97a1-138080d52ee7,
2020-09-07 20:31:29.371,2020-09-07 20:31:29.371,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1599510689367,af0649c5-c888-4eb2-b9b3-06049ba032da,
2020-09-07 20:32:20.366,2020-09-07 20:32:20.366,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1599510740365,737a44dc-2c7f-46a8-a4ba-e01d3e5f631e,
2020-09-07 20:34:33.415,2020-09-07 20:34:33.415,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1599510873413,41f58bfe-5968-4f66-841f-ee6b1f0878d9,
2020-09-07 20:34:52.830,2020-09-07 20:34:52.830,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1599510892828,e21d01e5-582f-4ace-8679-a62fa80ccc9c,
2020-09-10 04:43:55.380,2020-09-10 04:43:55.380,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1599713035378,9a3ec9a5-651b-4fde-a363-6ce49200c75b,
2020-09-11 00:42:26.758,2020-09-11 00:42:26.758,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1599784946753,a4cc6c4b-0614-41e0-8299-1ef80ebe7779,
2020-09-11 21:32:33.834,2020-09-11 21:32:33.834,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1599859953786,5072928b-8b8f-4a21-9aac-02ed4abd2987,
2020-09-13 04:43:17.788,2020-09-13 04:43:17.788,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1599972197771,42752fa6-671d-469d-9efc-7ec0e3aea3f4,
2020-09-14 01:59:11.290,2020-09-14 01:59:11.290,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1600048751279,38d25dc9-d6cc-4f11-87cf-576eb0152b83,
2020-09-14 02:00:48.464,2020-09-14 02:00:48.464,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1600048848463,042f3545-2b07-4a07-86bd-6905d9ca7349,
2020-09-14 02:01:25.907,2020-09-14 02:01:25.907,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1600048885902,5e1ab6d1-bcf4-45d6-bdca-975ce0912ff7,
2020-09-15 19:52:27.875,2020-09-15 19:52:27.875,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1600199547870,39296a97-56ca-4c6e-97f7-951a5f26a847,
2020-09-27 18:05:23.446,2020-09-27 18:05:23.446,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601229923441,d7417985-90c5-4a05-a9f2-807a17e59c3c,
2020-09-27 18:05:30.540,2020-09-27 18:05:30.540,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1601229930537,3803ffe2-4798-4998-af18-5c6f6ed03a4a,
2020-09-27 18:29:14.529,2020-09-27 18:29:14.529,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601231354528,5092eb65-1799-45b3-97eb-5c745897c4f6,
2020-09-29 10:43:27.100,2020-09-29 10:43:27.100,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1601376207082,ecdf9e20-abb5-4ed3-ba83-39e75be832ca,
2020-09-29 10:44:21.936,2020-09-29 10:44:21.936,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601376261933,cd4e0660-73f2-41cf-acae-4747663d9b84,
